,fips,buyer_county,County,county,state,buyer_state,year,mme,deaths,population,policy_state,post,relative_year,mme_per_1000,overdose_per_100k
23581,34007,CAMDEN,"Camden County, NJ",CAMDEN COUNTY,NEW JERSEY,NJ,2011,908165211.1947534,118,512610,0,1,1,1771649.4239182875,23.019449484013187
23582,34007,CAMDEN,"Camden County, NJ",CAMDEN COUNTY,NEW JERSEY,NJ,2012,914743800.135271,117,511636,0,1,2,1787880.0556162407,22.867820090845836
23583,34007,CAMDEN,"Camden County, NJ",CAMDEN COUNTY,NEW JERSEY,NJ,2013,899810013.8715994,137,509983,0,1,3,1764392.1736050015,26.863640552724306
23584,34007,CAMDEN,"Camden County, NJ",CAMDEN COUNTY,NEW JERSEY,NJ,2014,898722616.3562144,123,508409,0,1,4,1767715.7885800889,24.193120106056345
23585,34007,CAMDEN,"Camden County, NJ",CAMDEN COUNTY,NEW JERSEY,NJ,2015,915622158.083303,143,507760,0,1,5,1803257.755796642,28.162911611785095
23586,34007,CAMDEN,,,,NJ,2016,913755575.854458,,,0,1,6,,
23587,34007,CAMDEN,,,,NJ,2017,856620937.0934709,,,0,1,7,,
23588,34007,CAMDEN,,,,NJ,2018,808926595.189367,,,0,1,8,,
23589,34007,CAMDEN,,,,NJ,2019,821225677.554663,,,0,1,9,,
23618,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2006,525429579.8100919,88,781027,0,0,-4,672741.8896018857,11.267216114167628
23619,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2007,463679542.01549774,63,778996,0,0,-3,595227.1154351212,8.087332925971378
23620,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2008,480716419.5836838,54,778165,0,0,-2,617756.4135931117,6.93940231184903
23621,34013,ESSEX,,ESSEX COUNTY,NEW JERSEY,NJ,2009,529687834.4419112,,781943,0,0,-1,677399.5475909513,
23622,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2010,588996707.3487515,74,784017,0,1,0,751255.0204252605,9.43857084731581
23623,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2011,617808826.2228869,61,785576,0,1,1,786440.556003349,7.765003004165096
23624,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2012,569272793.8181585,83,785092,0,1,2,725103.29212138,10.572009395077265
23625,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2013,556499911.0954175,102,786685,0,1,3,707398.655237379,12.965799525858507
23626,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2014,548875296.42438,81,788796,0,1,4,695839.350636134,10.2688147505819
23627,34013,ESSEX,"Essex County, NJ",ESSEX COUNTY,NEW JERSEY,NJ,2015,563590100.2465159,108,790546,0,1,5,712912.4684035032,13.661444115838927
23628,34013,ESSEX,,,,NJ,2016,535940666.5986709,,,0,1,6,,
23629,34013,ESSEX,,,,NJ,2017,486954368.76161003,,,0,1,7,,
23630,34013,ESSEX,,,,NJ,2018,441727838.29187196,,,0,1,8,,
23631,34013,ESSEX,,,,NJ,2019,423385979.85472095,,,0,1,9,,
23646,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2006,241410560.8402601,40,613577,0,0,-4,393447.8652887251,6.5191491858397566
23647,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2007,275035108.1926075,34,613637,0,0,-3,448204.896693986,5.540734994793339
23648,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2008,258823631.7881447,40,619533,0,0,-2,417772.14738866966,6.4564760876337495
23649,34017,HUDSON,,HUDSON COUNTY,NEW JERSEY,NJ,2009,295238499.7441402,,628572,0,0,-1,469697.1862318719,
23650,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2010,317531814.2265695,32,635648,0,1,0,499540.3340002163,5.034232782923882
23651,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2011,356814832.517153,43,645658,0,1,1,552637.5147789589,6.659872564112889
23652,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2012,336648216.308502,58,652373,0,1,2,516036.402960426,8.890619323607813
23653,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2013,343240441.8783555,54,657101,0,1,3,522355.68333993637,8.217914749787324
23654,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2014,363750249.7903905,45,660312,0,1,4,550876.3278425812,6.814960200632428
23655,34017,HUDSON,"Hudson County, NJ",HUDSON COUNTY,NEW JERSEY,NJ,2015,376170182.6454359,75,664595,0,1,5,566014.1629796131,11.285068349897305
23656,34017,HUDSON,,,,NJ,2016,358382373.538576,,,0,1,6,,
23657,34017,HUDSON,,,,NJ,2017,320794975.719829,,,0,1,7,,
23658,34017,HUDSON,,,,NJ,2018,285543744.879237,,,0,1,8,,
23659,34017,HUDSON,,,,NJ,2019,257361666.93801498,,,0,1,9,,
23674,34021,MERCER,,MERCER COUNTY,NEW JERSEY,NJ,2006,190479299.76184326,,362840,0,0,-4,524967.7537257284,
23675,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2007,227253850.61465052,26,363088,0,0,-3,625891.9342271035,7.160798484114044
23676,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2008,237340063.55122375,16,364119,0,0,-2,651820.0466090034,4.394167840733386
23677,34021,MERCER,,MERCER COUNTY,NEW JERSEY,NJ,2009,253283303.01178223,,365388,0,0,-1,693189.9871144707,
23678,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2010,275794657.265513,34,367717,0,1,0,750018.7841886913,9.24624099511309
23679,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2011,281507579.7796295,32,367407,0,1,1,766200.91555041,8.709687077273976
23680,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2012,298101336.414886,31,368628,0,1,2,808677.952881729,8.409561943205615
23681,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2013,306261533.60218203,40,369534,0,1,3,828777.6864975402,10.82444375889634
23682,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2014,308048493.2155995,37,369031,0,1,4,834749.6367936555,10.026257956648628
23683,34021,MERCER,"Mercer County, NJ",MERCER COUNTY,NEW JERSEY,NJ,2015,314655579.629065,57,368266,0,1,5,854424.7354604144,15.477942574117622
23684,34021,MERCER,,,,NJ,2016,307386672.22475296,,,0,1,6,,
23685,34021,MERCER,,,,NJ,2017,285128448.82437295,,,0,1,7,,
23686,34021,MERCER,,,,NJ,2018,256365601.736646,,,0,1,8,,
23687,34021,MERCER,,,,NJ,2019,255371920.535756,,,0,1,9,,
23688,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2006,482122798.5324599,40,786890,0,0,-4,612694.0214419549,5.083302621713328
23689,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2007,591699225.1865604,38,792137,0,0,-3,746965.7713079434,4.797149987944005
23690,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2008,692917238.8410195,50,799191,0,0,-2,867023.3258895802,6.256326710385879
23691,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2009,841650249.2118497,15,805204,0,0,-1,1045263.37327168,1.862881952896409
23692,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2010,957455996.605034,48,810813,0,1,0,1180859.207493015,5.9199840160431565
23693,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2011,974945377.6858355,61,815253,0,1,1,1195880.760556337,7.48233983806254
23694,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2012,889395061.1057479,86,819389,0,1,2,1085436.90616514,10.495625398925297
23695,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2013,807026506.0755575,68,821811,0,1,3,982009.8612400631,8.274408592729959
23696,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2014,760187711.716053,101,824331,0,1,4,922187.4607603656,12.25235979236496
23697,34023,MIDDLESEX,"Middlesex County, NJ",MIDDLESEX COUNTY,NEW JERSEY,NJ,2015,738875465.793678,85,825471,0,1,5,895095.6069851976,10.297151565591038
23698,34023,MIDDLESEX,,,,NJ,2016,702670545.6313499,,,0,1,6,,
23699,34023,MIDDLESEX,,,,NJ,2017,612173326.72084,,,0,1,7,,
23700,34023,MIDDLESEX,,,,NJ,2018,533737128.25487393,,,0,1,8,,
23701,34023,MIDDLESEX,,,,NJ,2019,490803834.25691396,,,0,1,9,,
23702,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2006,613751165.9244273,41,626934,0,0,-4,978972.5328733602,6.539763356270357
23703,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2007,654158186.370981,45,626644,0,0,-3,1043907.2046823731,7.181110806135542
23704,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2008,568921851.0401632,38,627348,0,0,-2,906868.0398122942,6.05724414519533
23705,34025,MONMOUTH,,MONMOUTH COUNTY,NEW JERSEY,NJ,2009,658965235.7567827,,628669,0,0,-1,1048191.0763164442,
23706,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2010,730575895.7810615,66,630454,0,1,0,1158809.2006412228,10.46864640401996
23707,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2011,786979134.114314,79,629144,0,1,1,1250872.8273881876,12.556743766133032
23708,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2012,749746583.5260105,80,627682,0,1,2,1194468.8290026009,12.745307337154802
23709,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2013,723758810.1058615,72,626964,0,1,3,1154386.551868786,11.483912951939825
23710,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2014,719631935.199299,96,625581,0,1,4,1150341.73863864,15.345734605111089
23711,34025,MONMOUTH,"Monmouth County, NJ",MONMOUTH COUNTY,NEW JERSEY,NJ,2015,706655934.938658,103,624180,0,1,5,1132134.856834019,16.501650165016503
23712,34025,MONMOUTH,,,,NJ,2016,675368688.9729499,,,0,1,6,,
23713,34025,MONMOUTH,,,,NJ,2017,622743386.615209,,,0,1,7,,
23714,34025,MONMOUTH,,,,NJ,2018,562518276.9125209,,,0,1,8,,
23715,34025,MONMOUTH,,,,NJ,2019,534183863.728442,,,0,1,9,,
23716,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2006,240098861.90148747,23,487486,0,0,-4,492524.630248843,4.718084211649155
23717,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2007,269323313.5830299,18,488355,0,0,-3,551490.8490402063,3.6858432902294442
23718,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2008,297175006.5673605,27,489743,0,0,-2,606797.8645276411,5.513095644041875
23719,34027,MORRIS,,MORRIS COUNTY,NEW JERSEY,NJ,2009,329655027.4740045,,490779,0,0,-1,671697.5002475748,
23720,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2010,366733390.743004,32,492623,0,1,0,744450.4027278548,6.495839617719838
23721,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2011,407542922.49836445,34,494801,0,1,1,823650.1593536886,6.871449330134741
23722,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2012,386677468.6011355,49,495623,0,1,2,780184.6738370404,9.886546830958208
23723,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2013,370389170.746176,39,496050,0,1,3,746677.0905073602,7.862110674327185
23724,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2014,379546829.2388645,41,494931,0,1,4,766868.1679645537,8.283983019855294
23725,34027,MORRIS,"Morris County, NJ",MORRIS COUNTY,NEW JERSEY,NJ,2015,393263425.777923,44,494370,0,1,5,795484.0014117422,8.900216437081538
23726,34027,MORRIS,,,,NJ,2016,372376371.5213559,,,0,1,6,,
23727,34027,MORRIS,,,,NJ,2017,331232116.32676494,,,0,1,7,,
23728,34027,MORRIS,,,,NJ,2018,295731700.04987293,,,0,1,8,,
23729,34027,MORRIS,,,,NJ,2019,275951033.283808,,,0,1,9,,
23730,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2006,463982550.53449136,29,561302,0,0,-4,826618.381075591,5.166559178481459
23731,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2007,558882985.5781431,54,565356,0,0,-3,988550.5514722461,9.551503831214314
23732,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2008,624332755.2418755,44,569485,0,0,-2,1096311.149972125,7.726279006470759
23733,34029,OCEAN,,OCEAN COUNTY,NEW JERSEY,NJ,2009,690507168.065816,,573123,0,0,-1,1204814.966535658,
23734,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2010,781983277.858177,54,577574,0,1,0,1353910.1099740933,9.34945132571757
23735,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2011,824559239.6861585,72,578922,0,1,1,1424301.0970150703,12.436908599085887
23736,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2012,833226633.4829065,103,580013,0,1,2,1436565.4450553807,17.758222660526574
23737,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2013,819343144.3226986,132,582166,0,1,3,1407404.6652032214,22.673945232115926
23738,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2014,825741641.943467,120,584563,0,1,4,1412579.3831348666,20.52815522022434
23739,34029,OCEAN,"Ocean County, NJ",OCEAN COUNTY,NEW JERSEY,NJ,2015,850074887.0047889,139,587238,0,1,5,1447581.537647068,23.6701303389767
23740,34029,OCEAN,,,,NJ,2016,836196378.602723,,,0,1,6,,
23741,34029,OCEAN,,,,NJ,2017,786982790.4845959,,,0,1,7,,
23742,34029,OCEAN,,,,NJ,2018,707817145.1911069,,,0,1,8,,
23743,34029,OCEAN,,,,NJ,2019,701303163.703628,,,0,1,9,,
23744,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2006,225119702.40606245,30,492730,0,0,-4,456882.47601335915,6.0885271852738825
23745,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2007,255932901.07017615,28,492886,0,0,-3,519253.7444159018,5.680826803763954
23746,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2008,280486695.38025725,30,494904,0,0,-2,566749.7037410431,6.061781678871054
23747,34031,PASSAIC,,PASSAIC COUNTY,NEW JERSEY,NJ,2009,326457002.76537126,,498641,0,0,-1,654693.4623614409,
23748,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2010,360107263.0022995,35,502010,0,1,0,717330.8559636252,6.971972669867134
23749,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2011,390667878.0818695,35,503257,0,1,1,776279.0742739186,6.954697103070599
23750,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2012,398073277.655355,46,503531,0,1,2,790563.5952013977,9.135485203492932
23751,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2013,402136386.9790185,58,503815,0,1,3,798182.6404116957,11.51216220239572
23752,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2014,418600522.3163474,50,504483,0,1,4,829761.4038854579,9.911136747918166
23753,34031,PASSAIC,"Passaic County, NJ",PASSAIC COUNTY,NEW JERSEY,NJ,2015,431642726.881189,63,504556,0,1,5,855490.2268156339,12.48622551312441
23754,34031,PASSAIC,,,,NJ,2016,390762625.700595,,,0,1,6,,
23755,34031,PASSAIC,,,,NJ,2017,355366170.93955696,,,0,1,7,,
23756,34031,PASSAIC,,,,NJ,2018,313702192.48854095,,,0,1,8,,
23757,34031,PASSAIC,,,,NJ,2019,310070334.42751896,,,0,1,9,,
23800,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2006,282549173.3353694,18,525153,0,0,-4,538032.1036638264,3.427572536003793
23801,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2007,336896965.2279755,26,524960,0,0,-3,641757.4009981246,4.952758305394697
23802,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2008,337933828.8225685,24,527528,0,0,-2,640598.8474973243,4.549521541984501
23803,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2009,369005146.3097095,13,532434,0,0,-1,693053.3104754946,2.4416171769646566
23804,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2010,373322401.640436,35,537336,0,1,0,694765.289577538,6.513615317045573
23805,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2011,416583540.017457,28,539918,0,1,1,771568.1640868742,5.185972684741016
23806,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2012,406077612.700674,35,542977,0,1,2,747872.585212033,6.445945224199184
23807,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2013,408082082.74135,42,546051,0,1,3,747333.2760884056,7.691589247158232
23808,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2014,380713454.94920695,37,548052,0,1,4,694666.664749343,6.75118419420055
23809,34039,UNION,"Union County, NJ",UNION COUNTY,NEW JERSEY,NJ,2015,389920215.12322897,61,549954,0,1,5,709005.1442906661,11.091836771802733
23810,34039,UNION,,,,NJ,2016,356727510.297749,,,0,1,6,,
23811,34039,UNION,,,,NJ,2017,304738221.476013,,,0,1,7,,
23812,34039,UNION,,,,NJ,2018,269146076.33249795,,,0,1,8,,
23813,34039,UNION,,,,NJ,2019,248106148.887895,,,0,1,9,,
23828,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2006,498306580.95540977,142,628632,0,0,-4,792684.0837809875,22.58873235851818
23829,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2007,572691414.6277899,157,638978,0,0,-3,896261.5530234058,24.570485994822985
23830,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2008,675429764.4799025,176,646879,0,0,-2,1044136.1745858229,27.207561228606895
23831,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2009,776618383.3058485,131,655279,0,0,-1,1185172.0920491095,19.9914845432251
23832,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2010,869979677.441368,152,663940,0,1,0,1310328.7607936983,22.893634967015092
23833,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2011,902628141.7235765,175,670356,0,1,1,1346490.732869664,26.105531985989536
23834,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2012,931019399.8213165,162,673725,0,1,2,1381898.2519890408,24.045419125013915
23835,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2013,866193352.0441215,124,676467,0,1,3,1280466.5298442075,18.330532014126337
23836,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2014,917960151.731159,173,676120,0,1,4,1357688.208796011,25.587173874460152
23837,35001,BERNALILLO,"Bernalillo County, NM",BERNALILLO COUNTY,NEW MEXICO,NM,2015,959735997.3314459,170,676440,0,1,5,1418804.324598554,25.131571166696233
23838,35001,BERNALILLO,,,,NM,2016,937363035.928499,,,0,1,6,,
23839,35001,BERNALILLO,,,,NM,2017,825604002.467102,,,0,1,7,,
23840,35001,BERNALILLO,,,,NM,2018,803556003.3819829,,,0,1,8,,
23841,35001,BERNALILLO,,,,NM,2019,798097939.7198415,,,0,1,9,,
24299,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2006,442005897.38442165,176,1348164,0,0,-4,327857.6622609873,13.054791553549865
24300,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2007,535424926.3840055,157,1354056,0,0,-3,395423.030054891,11.594793716064919
24301,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2008,602177374.3147295,120,1363488,0,0,-2,441644.7921175173,8.800957544180807
24302,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2009,678768971.9518046,114,1376261,0,0,-1,493197.8541510692,8.28331254028124
24303,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2010,830847767.282326,100,1386929,0,1,0,599055.731967769,7.210174421329427
24304,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2011,922261259.789911,120,1396954,0,1,1,660194.4371753909,8.590118214343493
24305,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2012,915982667.5545715,151,1411087,0,1,2,649132.6669118003,10.700970244924658
24306,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2013,893741033.1425024,139,1421498,0,1,3,628731.825962824,9.778416853206968
24307,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2014,873729969.3440244,133,1430474,0,1,4,610797.5184058042,9.297617433102594
24308,36005,BRONX,"Bronx County, NY",BRONX COUNTY,NEW YORK,NY,2015,960053185.481207,213,1439480,0,1,5,666944.4420771439,14.797010031400228
24309,36005,BRONX,,,,NY,2016,937719607.899723,,,0,1,6,,
24310,36005,BRONX,,,,NY,2017,779336561.928569,,,0,1,7,,
24311,36005,BRONX,,,,NY,2018,716332747.280128,,,0,1,8,,
24312,36005,BRONX,,,,NY,2019,633077202.647683,,,0,1,9,,
24467,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2006,756615693.1163514,15,925564,0,0,-4,817464.4790812428,1.6206334732120091
24468,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2007,885019103.1619489,15,921887,0,0,-3,960008.2256957185,1.6270974642228386
24469,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2008,1003576010.78676,54,920571,0,0,-2,1090166.875544374,5.865924518586834
24470,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2009,1140230002.9657934,66,919334,0,0,-1,1240278.2916391578,7.179110094916537
24471,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2010,1284697139.408745,63,919160,0,1,0,1397686.0823020423,6.8540841638017325
24472,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2011,1312585806.057681,93,919901,0,1,1,1426877.2466359762,10.109783552795356
24473,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2012,1355532164.753986,69,919998,0,1,2,1473407.729966789,7.50001630438327
24474,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2013,1336872904.105644,119,921015,0,1,3,1451521.3151855767,12.92052789585403
24475,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2014,1379768612.905045,128,921934,0,1,4,1496602.3738196497,13.88385719585133
24476,36029,ERIE,"Erie County, NY",ERIE COUNTY,NEW YORK,NY,2015,1369299255.614352,252,920858,0,1,5,1486981.9837742106,27.365782780841347
24477,36029,ERIE,,,,NY,2016,1261814165.111772,,,0,1,6,,
24478,36029,ERIE,,,,NY,2017,1167840877.743826,,,0,1,7,,
24479,36029,ERIE,,,,NY,2018,1170218826.813962,,,0,1,8,,
24480,36029,ERIE,,,,NY,2019,1220769426.4199584,,,0,1,9,,
24579,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2006,529302416.7697661,227,2436132,0,0,-4,217271.64897869495,9.318050089239827
24580,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2007,634296384.6339337,198,2441324,0,0,-3,259816.55226177833,8.110353234556332
24581,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2008,665537490.0374835,163,2460361,0,0,-2,270503.999225107,6.625044048414033
24582,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2009,843970899.32891,155,2487751,0,0,-1,339250.55173484405,6.2305270905327745
24583,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2010,992577601.3853514,152,2509954,0,1,0,395456.4909896163,6.055887876829615
24584,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2011,1145607458.98316,169,2540918,0,1,1,450863.6087363544,6.6511394700655435
24585,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2012,1107059198.493495,191,2568538,0,1,2,431007.5219807902,7.43613682180291
24586,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2013,1058523730.5969465,170,2587759,0,1,3,409050.35229205905,6.569390735381464
24587,36047,KINGS,"Kings County, NY",KINGS COUNTY,NEW YORK,NY,2014,1025510454.6611199,195,2601527,0,1,4,394195.583847917,7.495597777766674
